-0.14173572507485227|(1, 39)
-0.13804011046401507|(77, 95)
-0.13725475925516253|(68, 99)
-0.13707633565687252|(84, 93)
-0.13663095180022303|(61, 63)
-0.1362903309343637|(69, 78)
-0.13376227865799134|(72, 73)
-0.1315684181616108|(83, 93)
-0.12932076123441624|(67, 97)
-0.1291005852122642|(74, 79)
-0.12503904943853456|(77, 78)
-0.12488085144561653|(69, 79)
-0.11942851629273914|(4, 15)
-0.11808553929878395|(84, 87)
-0.11758300114305546|(73, 74)
-0.11642687811999955|(64, 98)
-0.11293413403988264|(76, 97)
-0.11284453684780842|(71, 80)
-0.11239034545850027|(5, 15)
-0.10996600843018413|(61, 73)
-0.1092040064282277|(1, 7)
-0.10703075708879879|(84, 92)
-0.10543479462519913|(74, 77)
-0.10521602229582892|(1, 14)
-0.10514174438992335|(62, 63)
-0.10234906396426327|(64, 96)
-0.09721048906194273|(1, 5)
-0.09657971068050383|(72, 78)
-0.09636967519037373|(63, 97)
-0.09483227781071851|(3, 9)
-0.08822688683803162|(68, 98)
-0.08541738751465014|(65, 96)
-0.0852528573149004|(70, 74)
-0.08410977048574736|(69, 99)
-0.08404542068958132|(70, 75)
-0.07822450296782636|(64, 75)
-0.0714393286751013|(2, 46)
-0.07130202855511959|(1, 38)
-0.06999111998580035|(61, 69)
-0.06746383068053341|(65, 95)
-0.06470604026454777|(80, 93)
-0.06378058197903183|(69, 94)
-0.06208637459963564|(79, 84)
-0.061948229381647284|(81, 83)
-0.06147146736831421|(68, 94)
-0.061324234081447146|(74, 94)
-0.060955091058467095|(81, 85)
-0.06092012599543889|(77, 96)
-0.06056747500731734|(69, 98)
-0.05917506493808783|(74, 75)
-0.057741512358863656|(4, 14)
-0.05718318298730919|(69, 76)
-0.055140001477868954|(75, 99)
-0.051970402263737774|(63, 75)
-0.05014687159600374|(51, 53)
-0.04886702154868385|(2, 17)
-0.047681574255482334|(3, 39)
-0.043958867152837075|(80, 91)
-0.028556147622589435|(69, 95)
-0.02472006770034992|(1, 6)
-0.023741226621044765|(71, 79)
-0.02218681757878898|(80, 84)
-0.021273199139008103|(52, 53)
-0.021107701419152164|(79, 95)
-0.019604599686994965|(79, 92)
-0.0192735847463999|(67, 99)
-0.018681366330185176|(56, 95)
-0.016869178091880113|(75, 98)
-0.015092578755342296|(6, 12)
-0.014481155172934248|(65, 74)
-0.010080151212413768|(69, 96)
-0.003514232882125784|(70, 77)
0.0005297578368367454|(51, 52)
0.0051664105806587006|(58, 60)
0.005940219137008914|(1, 11)
0.009499034744413049|(50, 53)
0.010452810958609907|(74, 99)
0.011393982016265848|(72, 94)
0.015094441808114952|(56, 98)
0.020968578875582563|(2, 60)
0.023500001109752987|(66, 73)
0.027025488785532174|(3, 36)
0.027266300367722963|(75, 93)
0.0293996924073694|(1, 17)
0.029520903622767988|(62, 67)
0.030169722520163977|(2, 58)
0.030182671376576077|(1, 37)
0.030770752423133676|(2, 48)
0.035666082686258295|(72, 79)
0.03618484926030834|(61, 64)
0.040398253156547215|(2, 33)
0.041955455307894636|(75, 94)
0.04363509856702582|(61, 72)
0.04407139404610745|(78, 85)
0.04549551513517367|(2, 19)
0.04570548750579371|(60, 64)
0.0461996789710276|(73, 78)
0.04746793872521347|(66, 83)
0.050763245703380214|(3, 13)
0.05113603781361603|(56, 96)
0.05296393387729512|(81, 90)
0.05335998110648395|(68, 82)
0.056589944482561196|(70, 95)
0.05756774244758887|(61, 96)
0.05916634551162087|(57, 63)
0.059516733423940475|(71, 81)
0.06047528645301843|(2, 41)
0.06177479160883765|(70, 97)
0.06455580909644015|(78, 79)
0.06504780297096584|(66, 94)
0.06681528849174521|(3, 47)
0.06746900311314884|(63, 96)
0.06787073648213436|(2, 47)
0.07011934475718191|(82, 86)
0.07025885650845354|(2, 56)
0.07066507134042159|(57, 82)
0.07630648181208957|(59, 76)
0.07647450772067975|(79, 85)
0.07669206357700255|(81, 89)
0.0796470090312205|(62, 64)
0.08007200553219529|(3, 16)
0.08208366174648979|(82, 83)
0.08228841866392589|(61, 65)
0.08255371138166127|(82, 85)
0.08363558310867834|(79, 94)
0.08471689769784056|(1, 44)
0.0849586232550741|(77, 94)
0.08567098490189659|(2, 61)
0.08640094736178554|(3, 38)
0.08649056544499821|(77, 91)
0.08698653423654056|(61, 71)
0.08765952602023426|(2, 34)
0.09027918546483832|(69, 97)
0.09225428197024042|(56, 61)
0.09263027123065605|(79, 82)
0.09339062395060382|(2, 57)
0.09521286385138847|(75, 79)
0.09615945658084982|(76, 99)
0.09744940424495306|(58, 84)
0.0978572297301923|(59, 62)
0.0981989828629247|(1, 16)
0.09902727348325928|(58, 82)
0.09932488013295754|(73, 94)
0.10034855452165724|(1, 18)
0.10062067352041822|(69, 77)
0.10072371479394496|(69, 80)
0.10200821860297571|(72, 95)
0.1028894775093088|(76, 79)
0.10507059878900868|(73, 79)
0.10515439133728745|(79, 93)
0.10574118834407358|(63, 65)
0.10797255206132074|(58, 92)
0.10977918371360182|(42, 44)
0.11039254948276474|(1, 36)
0.1112077702211549|(62, 79)
0.11453811035220511|(77, 93)
0.115139499300559|(74, 93)
0.11563684835122653|(56, 76)
0.11646386111037138|(14, 15)
0.11895034848170735|(35, 36)
0.12161710697569707|(40, 98)
0.12185774777849076|(67, 80)
0.12290308509522763|(2, 52)
0.12304000248765094|(4, 16)
0.12495000748542044|(76, 77)
0.12901447192142892|(65, 80)
0.13334662575475215|(61, 70)
0.13485083311917467|(80, 81)
0.13689143715254473|(42, 43)
0.13713372803672544|(40, 99)
0.13936733888803013|(64, 65)
0.14140736351543812|(59, 80)
0.14363687464143493|(1, 49)
0.14392648179356182|(76, 91)
0.14430631312140488|(1, 8)
0.14490843335502868|(55, 63)
0.1465253217758918|(79, 91)
0.14677648172584648|(58, 87)
0.15043736997726298|(57, 93)
0.15103350716412897|(2, 53)
0.15117989858639722|(58, 83)
0.15217630076307362|(3, 37)
0.1530257824571419|(68, 78)
0.15419401180239145|(69, 75)
0.15608673886662752|(82, 88)
0.1570893911617191|(2, 63)
0.1610761366912944|(66, 80)
0.16205323464017968|(68, 81)
0.16227022844710326|(56, 97)
0.16305476732195134|(73, 98)
0.16455460907334218|(67, 93)
0.16517804432647737|(81, 88)
0.16609162869710814|(55, 62)
0.16647025921170555|(67, 94)
0.16916074604500714|(42, 97)
0.17462181569147622|(60, 80)
0.17502397747699242|(71, 95)
0.17543442051535538|(58, 97)
0.17635133556703475|(2, 35)
0.17705064977309534|(73, 96)
0.1771309978840357|(61, 80)
0.17801621218456298|(76, 93)
0.17820238779258604|(1, 56)
0.17993239812164719|(60, 61)
0.1828819225884791|(62, 97)
0.18293169435485854|(56, 99)
0.18312638195207703|(73, 95)
0.18546791026920154|(72, 96)
0.1863033751991692|(9, 11)
0.18707749805572121|(3, 33)
0.1893333398427206|(67, 79)
0.18986229501609506|(2, 40)
0.19338677090948045|(76, 90)
0.19456666387785368|(57, 97)
0.1981411552044402|(71, 96)
0.1984004928115385|(75, 97)
0.20030929873615194|(58, 61)
0.200543228115892|(57, 92)
0.20091459887178154|(68, 79)
0.20137230486734237|(59, 75)
0.20156047098656654|(57, 83)
0.203612720360254|(58, 90)
0.2036344909554147|(79, 90)
0.20415096019936443|(74, 97)
0.20577011600858952|(58, 93)
0.2068927971308363|(73, 92)
0.20794323724370545|(57, 84)
0.2084923753194733|(6, 13)
0.20914124651213706|(61, 75)
0.20961657161506117|(57, 87)
0.20967482816561617|(2, 49)
0.20970561138744334|(2, 51)
0.2099973015195022|(4, 60)
0.21161737932760136|(77, 90)
0.21299788428696792|(69, 72)
0.21365774533255247|(60, 70)
0.21467922183817578|(59, 81)
0.21508343063349128|(68, 93)
0.21556789163779616|(2, 55)
0.2164532012458991|(58, 94)
0.21706591168613953|(62, 69)
0.2195901449182947|(56, 60)
0.22089151915964403|(66, 82)
0.22126419558791677|(74, 98)
0.22201515833786323|(4, 31)
0.22388721562646222|(4, 17)
0.2240725447381976|(76, 78)
0.2240983376696135|(72, 80)
0.2241975178996761|(76, 80)
0.22450822459037725|(58, 91)
0.22500281481303214|(68, 77)
0.2257115519789824|(64, 95)
0.22884214910720335|(2, 50)
0.2301974301862333|(60, 79)
0.23204658884850252|(73, 80)
0.23211577729680474|(57, 85)
0.2339418556414612|(67, 92)
0.23480463099209023|(4, 39)
0.23537420839721382|(60, 73)
0.23617010633270527|(2, 59)
0.23928517987965564|(2, 64)
0.24104058790822872|(76, 92)
0.24246602253642638|(1, 61)
0.24253396577680583|(1, 54)
0.24255504398730907|(67, 73)
0.24370178362647782|(73, 91)
0.24372069938998497|(81, 87)
0.2447615759201261|(3, 43)
0.2453362856465291|(62, 99)
0.2457434729598869|(77, 89)
0.24806461436143354|(63, 99)
0.24819552331165387|(66, 81)
0.24909152430522818|(73, 97)
0.2509243905412257|(48, 49)
0.2518726265879724|(80, 90)
0.25409455044031587|(78, 83)
0.25438028105082633|(57, 58)
0.2549893489006593|(69, 93)
0.2557448788828502|(60, 75)
0.2557929134527592|(57, 61)
0.26152801872219755|(58, 75)
0.26269991475744514|(3, 31)
0.263301637709067|(72, 93)
0.2634531859729584|(3, 34)
0.26387040369004255|(11, 16)
0.26449282135479746|(57, 98)
0.26515126477833434|(80, 86)
0.2654993079786889|(48, 63)
0.26654356836345683|(57, 76)
0.2671612983002467|(60, 74)
0.26737438209615527|(7, 11)
0.2681780170165721|(58, 86)
0.26817957929834674|(57, 62)
0.26844124539389147|(3, 18)
0.26892604023465116|(63, 95)
0.2696705251721205|(32, 39)
0.2704190185005608|(56, 83)
0.27278552732476224|(69, 81)
0.2737050645121749|(3, 44)
0.27411505686845483|(68, 76)
0.27467826069300877|(3, 46)
0.2748313872369778|(56, 80)
0.2750489711218022|(76, 96)
0.2780341165284968|(33, 46)
0.2782396475879219|(63, 64)
0.28004965516979485|(54, 82)
0.2857684138733651|(66, 84)
0.28797853174914606|(76, 89)
0.2939355418305178|(71, 97)
0.2944507372231893|(61, 95)
0.29525327629608883|(56, 94)
0.29571372677797986|(59, 79)
0.2964530436865357|(68, 92)
0.2974630577789449|(4, 18)
0.2991621354726535|(56, 62)
0.2993742676281331|(1, 60)
0.29982109627029707|(62, 75)
0.30279716873301027|(70, 94)
0.3034541881433498|(79, 80)
0.3043197168987835|(78, 91)
0.3076851049068306|(57, 64)
0.30777054858615227|(71, 99)
0.30840433425004854|(58, 96)
0.30883700924053886|(74, 95)
0.30986540389429623|(65, 79)
0.31037596105164683|(62, 96)
0.31092457914885635|(68, 80)
0.3140375817491475|(12, 14)
0.3141716361217481|(73, 89)
0.3146170050056205|(58, 81)
0.31471858799971336|(61, 79)
0.3155065680259545|(72, 97)
0.3166332349663225|(2, 38)
0.3172378777310889|(67, 83)
0.31738961250033754|(78, 86)
0.3204959939858229|(1, 55)
0.3206909925973659|(57, 74)
0.32105373920326724|(74, 96)
0.3212583641977382|(72, 92)
0.3249635669802138|(60, 72)
0.32591757582165065|(73, 99)
0.3267385299276838|(41, 44)
0.3307267259812872|(4, 33)
0.3325963199842843|(3, 49)
0.3325965157688502|(1, 66)
0.3334928707432048|(70, 99)
0.33400330292177616|(3, 58)
0.3341315485120861|(50, 52)
0.3347537276855634|(66, 79)
0.33504245241642305|(69, 82)
0.33515320725468317|(57, 86)
0.33526598422954523|(66, 77)
0.33697462062738237|(78, 84)
0.3377989404177187|(72, 81)
0.33809608951292663|(59, 77)
0.33835359468807386|(3, 60)
0.33843100197570897|(58, 62)
0.3386140130807007|(68, 73)
0.3390752855631935|(4, 32)
0.33963906188624354|(69, 74)
0.34031581555866197|(56, 84)
0.3404827697783579|(58, 76)
0.34073530308167316|(74, 88)
0.3411272062392036|(57, 81)
0.3421109660199206|(61, 62)
0.3421617382534709|(5, 46)
0.3429935064778649|(75, 87)
0.34437963699595103|(63, 98)
0.34461728289275984|(12, 15)
0.34547363269908243|(68, 75)
0.3470916571816039|(75, 88)
0.34827465352151266|(2, 62)
0.348680437543242|(58, 80)
0.34922065283026177|(63, 81)
0.3515839868622932|(72, 99)
0.3523165551825072|(76, 95)
0.35425826205338967|(58, 98)
0.3543264763578836|(58, 74)
0.3554763929689774|(67, 82)
0.35548625251013827|(51, 54)
0.35663623787138465|(58, 85)
0.35719422113822147|(56, 92)
0.35770474036182925|(74, 92)
0.35819000097663245|(74, 87)
0.3582816217198745|(77, 87)
0.35891353580308244|(3, 57)
0.3590648494950653|(75, 81)
0.3598789889727723|(56, 87)
0.36007422383326315|(53, 61)
0.36088616554784|(1, 15)
0.3611793928910093|(62, 65)
0.3613772221998654|(80, 87)
0.3615920458723668|(4, 35)
0.36296431117288797|(79, 81)
0.36313321173892626|(62, 94)
0.3639883485352519|(65, 81)
0.36515244905434985|(56, 85)
0.3653972480698025|(60, 71)
0.36574280392290576|(60, 90)
0.3667952766974072|(60, 76)
0.3691405349258693|(60, 78)
0.36924923933727966|(65, 94)
0.3703662163250562|(71, 93)
0.3704407135599629|(1, 65)
0.37180250734742787|(1, 51)
0.3722278275377392|(2, 36)
0.3726387393183815|(69, 91)
0.37361464847095893|(61, 67)
0.374256074316212|(2, 39)
0.37619363801117695|(57, 60)
0.3774952196356275|(66, 78)
0.37750401556851637|(2, 37)
0.37778163629417966|(75, 84)
0.3779051896049736|(61, 77)
0.3791993403375611|(4, 61)
0.3792919070129912|(36, 96)
0.37948178724061254|(35, 37)
0.3797719789493601|(3, 42)
0.381818050612842|(74, 91)
0.3846571862979224|(19, 89)
0.3848727230998136|(1, 45)
0.38513466169913413|(33, 44)
0.3855219575510718|(55, 84)
0.3859725989964358|(55, 99)
0.386664210416791|(41, 98)
0.3871789885513383|(62, 76)
0.388382828639933|(55, 61)
0.39073365717711|(41, 45)
0.3933260490078516|(58, 64)
0.39349485792599886|(2, 54)
0.3935885302707009|(71, 94)
0.3938817069503705|(76, 94)
0.39403553139337066|(54, 63)
0.3945789922069873|(70, 98)
0.39573018330410986|(54, 77)
0.3962777184475844|(56, 75)
0.3967616423886442|(57, 99)
0.39696929637528433|(61, 97)
0.39773902784797954|(4, 59)
0.398315122281554|(43, 45)
0.39844457324816335|(75, 96)
0.39919351732305125|(70, 93)
0.39925055024622047|(59, 74)
0.3997082796710119|(69, 92)
0.40196088513081957|(3, 40)
0.402196646666378|(62, 80)
0.4023737118621747|(78, 89)
0.4028988090112767|(59, 73)
0.4030388473483163|(25, 77)
0.40390046068185553|(59, 71)
0.4043972662248422|(79, 89)
0.4047221347384176|(74, 89)
0.4056787584767244|(41, 95)
0.40605202742793534|(60, 85)
0.4061230210643099|(54, 97)
0.4073545136755841|(61, 78)
0.4091417625218028|(80, 88)
0.40972495779378026|(59, 61)
0.4103652575462691|(56, 86)
0.41128763821988673|(59, 86)
0.41178921380059397|(77, 86)
0.41232769515663276|(3, 48)
0.41286211467755707|(57, 96)
0.41376111821220524|(3, 59)
0.4155782732079955|(54, 62)
0.4156352434761391|(77, 79)
0.41695886091769435|(56, 63)
0.4177354198018465|(59, 85)
0.4181267372396992|(1, 48)
0.4202071970622975|(56, 57)
0.4204433006482211|(58, 89)
0.42096461018366255|(79, 86)
0.4210852226700311|(57, 75)
0.42330018101893346|(77, 84)
0.42494582376858764|(8, 11)
0.42533550788148494|(53, 99)
0.42604277224429365|(54, 99)
0.42638621608452393|(36, 94)
0.42685334252836926|(1, 46)
0.42697941927396166|(80, 89)
0.42705969049434916|(1, 59)
0.42736615433098|(58, 78)
0.4274749830935287|(3, 45)
0.4276779201472327|(37, 94)
0.42888992215700145|(57, 94)
0.42984652273811025|(3, 41)
0.4302416223470586|(70, 73)
0.431200660365049|(64, 81)
0.43172730599321235|(66, 93)
0.43508428628324536|(59, 95)
0.435623334162195|(60, 91)
0.4357444396629931|(72, 91)
0.436524033968229|(35, 93)
0.43891120188470306|(23, 78)
0.43899373957731097|(75, 80)
0.4390411264553449|(56, 58)
0.43988898522341885|(3, 32)
0.44085368416452125|(79, 87)
0.4422469676896897|(1, 57)
0.4435702844649011|(34, 45)
0.44479260798208764|(60, 69)
0.4453720671415093|(72, 98)
0.4459181424293577|(58, 99)
